source,target,score
13039,14502,0.6043643263757116
4851,14502,0.644212523719165
14073,14502,0.6081593927893738
13050,14502,0.5683111954459203
12039,14502,0.6110056925996205
10513,14502,0.5844402277039848
14103,14502,0.5844402277039848
14106,14502,0.635673624288425
14107,14502,0.6204933586337761
14108,14502,0.642314990512334
11043,14502,0.5986717267552182
13101,14502,0.6252371916508539
10557,14502,0.5901328273244781
12103,14502,0.5673624288425048
12104,14502,0.6252371916508539
1366,14502,0.6574952561669829
14502,14700,0.6318785578747628
14502,14701,0.5607210626185958
14502,14702,0.5645161290322581
14502,14703,0.6005692599620494
14502,14704,0.6110056925996205
14502,14705,0.6413662239089184
14502,14709,0.6062618595825426
14502,14711,0.6157495256166983
14502,14712,0.5740037950664136
14502,14713,0.6457286432160804
14203,14502,0.6233396584440227
10147,14502,0.5569259962049335
11204,14502,0.610056925996205
11205,14502,0.5588235294117647
14279,14502,0.5569259962049335
1482,14502,0.6157495256166983
14300,14502,0.6546489563567363
14302,14502,0.6774193548387096
14304,14502,0.5891840607210627
14305,14502,0.573055028462998
14307,14502,0.5958254269449715
14309,14502,0.611954459203036
14310,14502,0.5597722960151803
7847,14508,0.5635673624288425
7847,13039,0.5872865275142315
4851,7847,0.6129032258064516
7847,14073,0.5920303605313093
7847,14101,0.5673624288425048
7847,11043,0.562618595825427
7847,13101,0.5635673624288425
7847,13102,0.5597722960151803
7847,12103,0.5721062618595826
1366,7847,0.5607210626185958
7847,14702,0.5692599620493358
7847,14709,0.5891840607210627
7847,14203,0.5910815939278937
7847,10147,0.5977229601518027
7847,14279,0.6024667931688804
7847,14300,0.5607210626185958
7847,14304,0.5844402277039848
7847,14305,0.5834914611005693
7847,14307,0.5616698292220114
14504,14506,0.7011385199240987
14504,14510,0.6622390891840607
14504,14511,0.6432637571157496
14504,14512,0.6385199240986718
14002,14504,0.6527514231499051
14009,14504,0.6593927893738141
14010,14504,0.5872865275142315
10450,14504,0.5550284629981025
13050,14504,0.5635673624288425
14077,14504,0.644212523719165
10513,14504,0.6622390891840607
14103,14504,0.6584440227703985
14105,14504,0.6688804554079696
14108,14504,0.5815939278937381
11044,14504,0.618595825426945
10557,14504,0.6157495256166983
12101,14504,0.5683111954459203
12109,14504,0.6005692599620494
14504,14700,0.5901328273244781
14504,14701,0.6328273244781784
14504,14703,0.562618595825427
14504,14704,0.5683111954459203
14504,14705,0.5559772296015181
14504,14706,0.7039848197343453
14504,14707,0.6736242884250474
14504,14708,0.6518026565464896
14504,14710,0.6641366223908919
14504,14712,0.7201138519924098
14303,14504,0.6755218216318786
14503,14504,0.6669829222011385
14506,14510,0.6973434535104365
14506,14511,0.6992409867172675
14506,14512,0.6726755218216319
14002,14506,0.7210626185958254
14009,14506,0.7210626185958254
14010,14506,0.6043643263757116
10450,14506,0.6252371916508539
13050,14506,0.5986717267552182
14077,14506,0.706831119544592
10513,14506,0.7352941176470589
14103,14506,0.706831119544592
14105,14506,0.7286527514231499
14108,14506,0.5569259962049335
11044,14506,0.715370018975332
10557,14506,0.6878557874762808
12101,14506,0.5872865275142315
12109,14506,0.6166982922201139
14506,14700,0.6366223908918406
14506,14701,0.7371916508538899
14506,14703,0.6148007590132827
14506,14704,0.5683111954459203
14506,14705,0.562618595825427
14506,14706,0.7495256166982922
14506,14707,0.7163187855787476
14506,14708,0.6736242884250474
14506,14710,0.7096774193548387
14506,14712,0.7732447817836812
11205,14506,0.5825426944971537
14302,14506,0.5569259962049335
14303,14506,0.7390891840607211
14503,14506,0.7296015180265655
14508,14509,0.6166982922201139
4812,14508,0.5740037950664136
1252,14508,0.6451612903225806
13039,14508,0.7647058823529411
4851,14508,0.7400379506641366
14073,14508,0.7258064516129032
13050,14508,0.571157495256167
12032,14508,0.5825426944971537
12039,14508,0.5882352941176471
14101,14508,0.6451612903225806
14106,14508,0.6233396584440227
14108,14508,0.5645161290322581
4898,14508,0.6679316888045541
11043,14508,0.7210626185958254
10535,14508,0.5787476280834914
13101,14508,0.6081593927893738
13102,14508,0.6527514231499051
10562,14508,0.6081593927893738
12103,14508,0.6859582542694497
12104,14508,0.6138519924098672
12107,14508,0.5692599620493358
1366,14508,0.6783681214421252
14508,14702,0.7343453510436433
14508,14703,0.5683111954459203
14508,14709,0.7409867172675522
14508,14711,0.5635673624288425
14508,14713,0.7286432160804021
14203,14508,0.6954459203036053
10147,14508,0.7571157495256167
11205,14508,0.5939278937381404
14279,14508,0.7172675521821632
1482,14508,0.5597722960151803
10715,14508,0.6366223908918406
14300,14508,0.6148007590132827
14302,14508,0.6005692599620494
14304,14508,0.6707779886148008
14305,14508,0.6555977229601518
14307,14508,0.6821631878557874
14309,14508,0.5588235294117647
14310,14508,0.6166982922201139
14509,14512,0.6072106261859582
8883,14509,0.571157495256167
4812,14509,0.5740037950664136
1252,14509,0.6631878557874763
13039,14509,0.6698292220113852
4851,14509,0.706831119544592
14073,14509,0.642314990512334
12039,14509,0.579696394686907
14101,14509,0.5683111954459203
14106,14509,0.6432637571157496
14107,14509,0.6375711574952562
14108,14509,0.6470588235294118
4898,14509,0.5616698292220114
11043,14509,0.6470588235294118
13101,14509,0.6698292220113852
13102,14509,0.5815939278937381
10562,14509,0.5654648956356736
12103,14509,0.6166982922201139
12104,14509,0.6091081593927894
1366,14509,0.715370018975332
14509,14700,0.6252371916508539
14509,14702,0.6299810246679317
14509,14703,0.571157495256167
14509,14704,0.6252371916508539
14509,14705,0.6366223908918406
14509,14709,0.6660341555977229
14509,14711,0.6461100569259962
14509,14713,0.7160804020100503
14203,14509,0.6774193548387096
10147,14509,0.6318785578747628
11204,14509,0.6347248576850095
11205,14509,0.571157495256167
14279,14509,0.611954459203036
1482,14509,0.6299810246679317
10715,14509,0.5683111954459203
14300,14509,0.642314990512334
14302,14509,0.6717267552182163
14304,14509,0.6698292220113852
14305,14509,0.6366223908918406
14307,14509,0.6328273244781784
14308,14509,0.579696394686907
14309,14509,0.5958254269449715
14310,14509,0.5768500948766604
14510,14511,0.683111954459203
14510,14512,0.5834914611005693
14002,14510,0.6764705882352942
14009,14510,0.6698292220113852
14010,14510,0.6148007590132827
10450,14510,0.6053130929791272
13050,14510,0.5901328273244781
14077,14510,0.6584440227703985
10513,14510,0.6897533206831119
14103,14510,0.7296015180265655
14105,14510,0.6764705882352942
11044,14510,0.6470588235294118
10557,14510,0.6451612903225806
12101,14510,0.6062618595825426
12109,14510,0.6840607210626186
14510,14700,0.5996204933586338
14510,14701,0.6603415559772297
14510,14703,0.5673624288425048
14510,14706,0.6888045540796964
14510,14707,0.6774193548387096
14510,14708,0.6612903225806451
14510,14710,0.6859582542694497
14510,14712,0.7390891840607211
11205,14510,0.5597722960151803
14303,14510,0.6802656546489564
14503,14510,0.6802656546489564
14511,14512,0.6157495256166983
14002,14511,0.7087286527514232
14009,14511,0.6726755218216319
14010,14511,0.6005692599620494
10450,14511,0.5692599620493358
14077,14511,0.6869070208728653
10513,14511,0.6679316888045541
14103,14511,0.674573055028463
14105,14511,0.7087286527514232
14108,14511,0.5569259962049335
11044,14511,0.6641366223908919
10557,14511,0.6309297912713473
12101,14511,0.5777988614800759
12109,14511,0.6157495256166983
14511,14700,0.5901328273244781
14511,14701,0.6726755218216319
14511,14703,0.5607210626185958
14511,14704,0.5721062618595826
14511,14706,0.7163187855787476
14511,14707,0.6859582542694497
14511,14708,0.642314990512334
14511,14710,0.7267552182163188
14511,14712,0.7400379506641366
14303,14511,0.715370018975332
14503,14511,0.6888045540796964
14002,14512,0.6204933586337761
8883,14512,0.5683111954459203
14009,14512,0.6679316888045541
14010,14512,0.5806451612903226
10450,14512,0.5702087286527514
1252,14512,0.571157495256167
4851,14512,0.5692599620493358
14077,14512,0.6290322580645161
10513,14512,0.6499051233396584
14103,14512,0.6593927893738141
14105,14512,0.6869070208728653
14107,14512,0.6043643263757116
14108,14512,0.6802656546489564
11044,14512,0.6470588235294118
13101,14512,0.610056925996205
10557,14512,0.6375711574952562
1366,14512,0.6110056925996205
14512,14700,0.683111954459203
14512,14701,0.644212523719165
14512,14703,0.5977229601518027
14512,14704,0.7191650853889943
14512,14705,0.674573055028463
14512,14706,0.6888045540796964
14512,14707,0.6537001897533207
14512,14708,0.5986717267552182
14512,14710,0.6584440227703985
14512,14711,0.5882352941176471
14512,14712,0.7182163187855788
14512,14713,0.6105527638190955
11204,14512,0.5939278937381404
1482,14512,0.5702087286527514
7638,14512,0.5759013282732448
14300,14512,0.5673624288425048
14302,14512,0.635673624288425
14303,14512,0.6565464895635673
14304,14512,0.5692599620493358
14308,14512,0.5664136622390892
14309,14512,0.6005692599620494
14503,14512,0.6489563567362429
14002,14009,0.6717267552182163
14002,14010,0.5740037950664136
14002,14077,0.7201138519924098
10513,14002,0.6584440227703985
14002,14103,0.6698292220113852
14002,14105,0.7770398481973435
11044,14002,0.7020872865275142
10557,14002,0.6347248576850095
12101,14002,0.5578747628083491
12109,14002,0.6053130929791272
14002,14700,0.5664136622390892
14002,14701,0.6470588235294118
14002,14706,0.7722960151802657
14002,14707,0.7428842504743833
14002,14708,0.611954459203036
14002,14710,0.7001897533206831
14002,14712,0.7258064516129032
14002,14303,0.7390891840607211
14002,14503,0.7552182163187856
8883,10450,0.5740037950664136
1252,8883,0.5597722960151803
4851,8883,0.5891840607210627
8883,14106,0.6043643263757116
8883,14107,0.6574952561669829
8883,14108,0.6489563567362429
8883,13101,0.6309297912713473
1366,8883,0.6394686907020873
8883,14700,0.5920303605313093
8883,14704,0.6432637571157496
8883,14705,0.5749525616698292
8883,14711,0.5588235294117647
8883,11204,0.6195445920303605
1482,8883,0.5635673624288425
8883,14300,0.5607210626185958
8883,14302,0.5958254269449715
8883,14308,0.5863377609108159
14009,14010,0.6299810246679317
10450,14009,0.6347248576850095
13050,14009,0.5834914611005693
14009,14077,0.6707779886148008
10513,14009,0.706831119544592
14009,14103,0.6707779886148008
14009,14105,0.6916508538899431
14009,14107,0.5740037950664136
14009,14108,0.6005692599620494
11044,14009,0.6565464895635673
10557,14009,0.6707779886148008
12101,14009,0.5664136622390892
12109,14009,0.6110056925996205
14009,14700,0.650853889943074
14009,14701,0.6698292220113852
14009,14703,0.6223908918406073
14009,14704,0.6176470588235294
14009,14705,0.5996204933586338
14009,14706,0.6859582542694497
14009,14707,0.6821631878557874
14009,14708,0.6432637571157496
14009,14710,0.6821631878557874
14009,14712,0.7552182163187856
14009,14268,0.562618595825427
11205,14009,0.5616698292220114
14009,14302,0.5882352941176471
14009,14303,0.6850094876660342
14009,14503,0.6631878557874763
10450,14010,0.562618595825427
13039,14010,0.5607210626185958
13050,14010,0.6574952561669829
10513,14010,0.6480075901328273
14010,14103,0.6394686907020873
14010,14105,0.5664136622390892
14010,14108,0.5759013282732448
11044,14010,0.6062618595825426
10557,14010,0.6337760910815939
10562,14010,0.5578747628083491
12107,14010,0.603415559772296
12109,14010,0.5844402277039848
14010,14701,0.6707779886148008
14010,14703,0.6451612903225806
14010,14704,0.5664136622390892
14010,14706,0.5759013282732448
14010,14707,0.6176470588235294
14010,14708,0.6518026565464896
14010,14709,0.5645161290322581
14010,14710,0.6299810246679317
14010,14712,0.6612903225806451
14010,14713,0.5552763819095478
14010,14268,0.571157495256167
11205,14010,0.6081593927893738
14010,14300,0.5654648956356736
14010,14303,0.5635673624288425
14010,14307,0.5777988614800759
1252,4812,0.5891840607210627
4812,13039,0.6138519924098672
4812,4851,0.6555977229601518
4812,14073,0.5967741935483871
4812,14106,0.6005692599620494
4812,11043,0.5759013282732448
4812,13101,0.5920303605313093
4812,12103,0.6204933586337761
4812,12104,0.5683111954459203
1366,4812,0.6546489563567363
4812,14702,0.5749525616698292
4812,14709,0.6005692599620494
4812,14711,0.5607210626185958
4812,14713,0.6959798994974874
4812,14203,0.5872865275142315
4812,10147,0.6223908918406073
4812,14279,0.5901328273244781
4812,14300,0.5825426944971537
4812,14302,0.594876660341556
4812,14304,0.6233396584440227
4812,14307,0.5825426944971537
10450,14077,0.594876660341556
10450,10513,0.6157495256166983
10450,14103,0.6347248576850095
10450,14105,0.6081593927893738
10450,14107,0.6252371916508539
10450,11044,0.5910815939278937
10450,10557,0.6024667931688804
10450,12101,0.5787476280834914
10450,12109,0.6024667931688804
10450,14700,0.6166982922201139
10450,14701,0.5815939278937381
10450,14704,0.5777988614800759
10450,14705,0.5550284629981025
10450,14706,0.594876660341556
10450,14707,0.5815939278937381
10450,14708,0.5910815939278937
10450,14710,0.5787476280834914
10450,14712,0.6821631878557874
10450,11204,0.5616698292220114
10450,14302,0.5901328273244781
10450,14303,0.6157495256166983
10450,14503,0.5777988614800759
1252,13039,0.7011385199240987
1252,4851,0.7580645161290323
1252,14073,0.706831119544592
1252,13050,0.5901328273244781
1252,12032,0.5569259962049335
1252,12039,0.6954459203036053
1252,14101,0.5825426944971537
1252,14106,0.6603415559772297
1252,14107,0.6110056925996205
1252,14108,0.6157495256166983
1252,4898,0.5872865275142315
1252,11043,0.6944971537001897
1252,10535,0.5597722960151803
1252,13101,0.6480075901328273
1252,13102,0.5996204933586338
1252,10562,0.5901328273244781
1252,12103,0.6774193548387096
1252,12104,0.650853889943074
1252,1366,0.7495256166982922
1252,14700,0.6015180265654649
1252,14702,0.6518026565464896
1252,14703,0.5740037950664136
1252,14704,0.6461100569259962
1252,14705,0.6717267552182163
1252,14709,0.6992409867172675
1252,14711,0.635673624288425
1252,14713,0.7085427135678392
1252,14203,0.7286527514231499
1252,10147,0.6821631878557874
1252,11204,0.6062618595825426
1252,14279,0.6612903225806451
1252,1482,0.6565464895635673
1252,10715,0.6337760910815939
1252,14300,0.6432637571157496
1252,14302,0.7011385199240987
1252,14304,0.7125237191650854
1252,14305,0.6840607210626186
1252,14307,0.6869070208728653
1252,14308,0.5588235294117647
1252,14309,0.5749525616698292
1252,14310,0.5844402277039848
4851,13039,0.7874762808349146
13039,14073,0.7903225806451613
13039,13050,0.6309297912713473
12032,13039,0.6129032258064516
12039,13039,0.6489563567362429
13039,14101,0.6622390891840607
13039,14106,0.6461100569259962
13039,14108,0.5768500948766604
4898,13039,0.6944971537001897
11043,13039,0.8235294117647058
10535,13039,0.6565464895635673
13039,13101,0.6432637571157496
13039,13102,0.6698292220113852
10562,13039,0.6138519924098672
12103,13039,0.7599620493358634
12104,13039,0.6755218216318786
12107,13039,0.6091081593927894
1366,13039,0.7087286527514232
13039,14702,0.786527514231499
13039,14703,0.6081593927893738
13039,14704,0.5768500948766604
13039,14705,0.5939278937381404
13039,14709,0.8444022770398482
13039,14711,0.6176470588235294
13039,14713,0.8140703517587939
13039,14203,0.7400379506641366
10147,13039,0.786527514231499
11204,13039,0.5692599620493358
11205,13039,0.6072106261859582
13039,14279,0.7855787476280834
1482,13039,0.5853889943074004
7638,13039,0.5569259962049335
10715,13039,0.7058823529411765
13039,14300,0.6793168880455408
13039,14302,0.6518026565464896
13039,14304,0.7324478178368121
13039,14305,0.7096774193548387
13039,14307,0.7703984819734345
13039,14309,0.5721062618595826
13039,14310,0.6641366223908919
4851,14073,0.784629981024668
4851,13050,0.594876660341556
4851,12032,0.5910815939278937
4851,12039,0.6840607210626186
4851,14101,0.6347248576850095
4851,14106,0.706831119544592
4851,14107,0.6698292220113852
4851,14108,0.6774193548387096
4851,4898,0.6537001897533207
4851,11043,0.7533206831119544
4851,10535,0.6157495256166983
4851,13101,0.7172675521821632
4851,13102,0.6622390891840607
4851,10562,0.6081593927893738
4851,12103,0.7210626185958254
4851,12104,0.6660341555977229
4851,12107,0.603415559772296
1366,4851,0.8036053130929791
4851,14700,0.5872865275142315
4851,14702,0.7352941176470589
4851,14703,0.6062618595825426
4851,14704,0.6499051233396584
4851,14705,0.6451612903225806
4851,14709,0.7808349146110057
4851,14711,0.6565464895635673
4851,14713,0.7839195979899497
4851,14203,0.7817836812144212
4851,10147,0.7685009487666035
4851,11204,0.6546489563567363
4851,11205,0.6129032258064516
4851,14279,0.7286527514231499
1482,4851,0.6641366223908919
4851,10715,0.6451612903225806
4851,14300,0.7115749525616698
4851,14302,0.6973434535104365
4851,14304,0.7552182163187856
4851,14305,0.7087286527514232
4851,14307,0.7058823529411765
4851,14308,0.5882352941176471
4851,14309,0.6461100569259962
4851,14310,0.6432637571157496
13050,14073,0.5777988614800759
12032,14073,0.5986717267552182
12039,14073,0.6081593927893738
14073,14101,0.6650853889943074
14073,14106,0.6480075901328273
14073,14107,0.5645161290322581
14073,14108,0.5863377609108159
4898,14073,0.6480075901328273
11043,14073,0.7798861480075902
10535,14073,0.5891840607210627
13101,14073,0.6518026565464896
13102,14073,0.674573055028463
10562,14073,0.5967741935483871
12103,14073,0.7296015180265655
12104,14073,0.6764705882352942
12107,14073,0.5863377609108159
1366,14073,0.706831119544592
14073,14702,0.7239089184060721
14073,14703,0.5692599620493358
14073,14704,0.6138519924098672
14073,14705,0.5891840607210627
14073,14709,0.7884250474383302
14073,14711,0.603415559772296
14073,14713,0.7864321608040201
14073,14203,0.7305502846299811
10147,14073,0.7495256166982922
11204,14073,0.5901328273244781
11205,14073,0.5920303605313093
14073,14279,0.7504743833017078
1482,14073,0.5996204933586338
7638,14073,0.5929791271347249
10715,14073,0.6584440227703985
14073,14300,0.6755218216318786
14073,14302,0.6252371916508539
14073,14304,0.7239089184060721
14073,14305,0.706831119544592
14073,14307,0.722011385199241
14073,14309,0.5939278937381404
14073,14310,0.6318785578747628
12032,13050,0.5597722960151803
12039,13050,0.5635673624288425
10513,13050,0.6612903225806451
13050,14103,0.5986717267552182
4898,13050,0.5834914611005693
11043,13050,0.6148007590132827
11044,13050,0.5920303605313093
10535,13050,0.5664136622390892
13050,13101,0.5645161290322581
10557,13050,0.6584440227703985
10562,13050,0.6091081593927894
12103,13050,0.5683111954459203
12107,13050,0.6385199240986718
12109,13050,0.5787476280834914
1366,13050,0.5635673624288425
13050,14701,0.6755218216318786
13050,14702,0.573055028462998
13050,14703,0.6726755218216319
13050,14705,0.5550284629981025
13050,14707,0.5616698292220114
13050,14708,0.6537001897533207
13050,14709,0.6223908918406073
13050,14710,0.5597722960151803
13050,14712,0.6148007590132827
13050,14713,0.6005025125628141
13050,14203,0.5777988614800759
10147,13050,0.5759013282732448
13050,14268,0.5654648956356736
11203,13050,0.5740037950664136
11205,13050,0.6432637571157496
13050,14279,0.5806451612903226
13050,14300,0.5559772296015181
13050,14302,0.5569259962049335
13050,14304,0.5929791271347249
13050,14305,0.5721062618595826
13050,14307,0.611954459203036
10513,14077,0.6565464895635673
14077,14103,0.6385199240986718
14077,14105,0.75426944971537
11044,14077,0.6669829222011385
10557,14077,0.6195445920303605
12109,14077,0.6024667931688804
14077,14700,0.5929791271347249
14077,14701,0.627134724857685
14077,14706,0.75426944971537
14077,14707,0.7144212523719166
14077,14708,0.5891840607210627
14077,14710,0.6850094876660342
14077,14712,0.722011385199241
14077,14303,0.7599620493358634
14077,14503,0.7533206831119544
4898,12032,0.562618595825427
11043,12032,0.6091081593927894
12032,13102,0.5569259962049335
12032,12103,0.5806451612903226
12032,12107,0.5664136622390892
12032,14702,0.5806451612903226
12032,14703,0.5939278937381404
12032,14709,0.6328273244781784
12032,14713,0.5678391959798995
12032,14203,0.5721062618595826
10147,12032,0.6242884250474383
11205,12032,0.5607210626185958
12032,14279,0.5967741935483871
12032,14307,0.5977229601518027
12039,14106,0.5749525616698292
12039,14107,0.5863377609108159
4898,12039,0.5702087286527514
11043,12039,0.627134724857685
12039,13101,0.5550284629981025
10557,12039,0.5559772296015181
12039,12103,0.5882352941176471
12039,12104,0.5721062618595826
1366,12039,0.6299810246679317
12039,14700,0.5578747628083491
12039,14702,0.603415559772296
12039,14703,0.5920303605313093
12039,14705,0.5939278937381404
12039,14709,0.6565464895635673
12039,14711,0.5645161290322581
12039,14713,0.585427135678392
12039,14203,0.6954459203036053
10147,12039,0.6195445920303605
12039,14279,0.5891840607210627
1482,12039,0.5815939278937381
10715,12039,0.5664136622390892
12039,14300,0.6005692599620494
12039,14302,0.644212523719165
12039,14304,0.5939278937381404
12039,14305,0.6043643263757116
12039,14307,0.6053130929791272
12039,14309,0.5588235294117647
12039,14310,0.5958254269449715
10513,14103,0.7106261859582542
10513,14105,0.6631878557874763
10513,14107,0.5749525616698292
10513,14108,0.5844402277039848
10513,11044,0.6840607210626186
10513,10557,0.7077798861480076
10513,10562,0.562618595825427
10513,12101,0.5616698292220114
10513,12107,0.5777988614800759
10513,12109,0.6261859582542695
10513,14700,0.6366223908918406
10513,14701,0.715370018975332
